罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,施錠関係,盗難防止装置の有無,現金以外の主な被害品
窃盗,オートバイ盗,流山,初石交番,122203,千葉県,流山市,青田,2018-11-03,06,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,流山,初石交番,122203,千葉県,流山市,野々下６丁目,2018-04-15,00,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,流山,初石交番,122203,千葉県,流山市,東初石３丁目,2018-09-01,00,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,流山,南流山駅前交番,122203,千葉県,流山市,南流山２丁目,2018-07-26,17,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,流山,南流山駅前交番,122203,千葉県,流山市,南流山７丁目,2018-09-26,07,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,流山,南流山駅前交番,122203,千葉県,流山市,南流山７丁目,2018-09-26,07,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,流山,南流山駅前交番,122203,千葉県,流山市,南流山８丁目,2018-05-08,22,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,流山,南流山駅前交番,122203,千葉県,流山市,南流山８丁目,2018-08-28,19,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,流山,南流山駅前交番,122203,千葉県,流山市,鰭ケ崎,2017-03-02,18,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,市野谷,2018-05-02,11,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,西初石６丁目,2018-07-14,17,駐車（輪）場,キーなし,なし,なし
窃盗,オートバイ盗,流山,流山おおたかの森駅前交番,122203,千葉県,流山市,野々下５丁目,2018-05-04,01,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,流山,流山セントラルパーク駅前駐在所,122203,千葉県,流山市,後平井,2018-11-20,21,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,流山,流山セントラルパーク駅前駐在所,122203,千葉県,流山市,前平井,2018-01-20,13,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉東,小倉交番,121045,千葉県,千葉市若葉区,小倉台３丁目,2018-05-10,18,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉東,小倉交番,121045,千葉県,千葉市若葉区,小倉台４丁目,2018-03-21,21,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉東,小倉交番,121045,千葉県,千葉市若葉区,小倉台６丁目,2018-07-18,19,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,みつわ台２丁目,2018-01-21,19,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,桜木２丁目,2018-08-10,20,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,桜木２丁目,2018-11-05,17,その他の住宅（３階建て以下共同住宅等）,キーなし,あり,なし
窃盗,オートバイ盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,桜木４丁目,2018-06-26,23,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉東,桜木交番,121045,千葉県,千葉市若葉区,桜木北３丁目,不明,不明,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,御成台２丁目,2018-10-14,23,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,金親町,2018-10-15,02,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台北１丁目,2018-08-17,15,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台北１丁目,2018-09-24,21,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台北３丁目,2014-11-01,00,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉東,千城台交番,121045,千葉県,千葉市若葉区,千城台西３丁目,2016-01-01,00,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉東,都賀交番,121045,千葉県,千葉市若葉区,高品町,2018-03-26,18,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉東,都賀交番,121045,千葉県,千葉市若葉区,都賀３丁目,2018-05-14,19,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉東,都賀交番,121045,千葉県,千葉市若葉区,都賀３丁目,2018-08-12,18,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉東,都賀交番,121045,千葉県,千葉市若葉区,都賀３丁目,2018-09-06,06,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉東,都賀交番,121045,千葉県,千葉市若葉区,都賀５丁目,2018-08-24,23,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉東,都賀交番,121045,千葉県,千葉市若葉区,西都賀２丁目,2018-06-16,09,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉東,都賀交番,121045,千葉県,千葉市若葉区,西都賀２丁目,2018-08-07,20,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉東,都賀交番,121045,千葉県,千葉市若葉区,西都賀３丁目,2018-06-25,18,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉東,みつわ台交番,121045,千葉県,千葉市若葉区,原町,2018-11-22,18,一戸建住宅,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉東,みつわ台交番,121045,千葉県,千葉市若葉区,東寺山町,2018-06-07,10,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉東,みつわ台交番,121045,千葉県,千葉市若葉区,東寺山町,2018-11-01,不明,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉東,みつわ台交番,121045,千葉県,千葉市若葉区,みつわ台２丁目,2018-03-21,17,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉東,みつわ台交番,121045,千葉県,千葉市若葉区,みつわ台２丁目,2018-09-22,18,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉東,みつわ台交番,121045,千葉県,千葉市若葉区,みつわ台３丁目,2018-08-01,07,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉東,みつわ台交番,121045,千葉県,千葉市若葉区,みつわ台３丁目,2018-08-15,19,４階建て以上共同住宅,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,千葉東,みつわ台交番,121045,千葉県,千葉市若葉区,みつわ台３丁目,2018-09-09,08,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉東,みつわ台交番,121045,千葉県,千葉市若葉区,みつわ台５丁目,2017-12-31,18,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉東,みつわ台交番,121045,千葉県,千葉市若葉区,みつわ台５丁目,2018-03-20,12,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉東,みつわ台交番,121045,千葉県,千葉市若葉区,みつわ台５丁目,2018-08-15,17,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉東,若松交番,121045,千葉県,千葉市若葉区,若松町,2018-10-24,19,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉東,坂月駐在所,121045,千葉県,千葉市若葉区,川井町,2018-10-14,20,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉東,中田駐在所,121045,千葉県,千葉市若葉区,中田町,2018-09-22,20,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,鎌ケ谷,鎌ヶ谷大仏交番,122246,千葉県,鎌ケ谷市,丸山３丁目,2018-05-11,12,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,鎌ケ谷,鎌ヶ谷大仏交番,122246,千葉県,鎌ケ谷市,東道野辺４丁目,2018-05-04,13,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,鎌ケ谷,鎌ヶ谷大仏交番,122246,千葉県,鎌ケ谷市,東道野辺６丁目,2018-08-01,08,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,鎌ケ谷,鎌ヶ谷大仏交番,122246,千葉県,鎌ケ谷市,東初富４丁目,不明,不明,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,鎌ケ谷,鎌ヶ谷大仏交番,122246,千葉県,鎌ケ谷市,南鎌ケ谷４丁目,不明,不明,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,鎌ケ谷,くぬぎ山交番,122246,千葉県,鎌ケ谷市,くぬぎ山２丁目,不明,不明,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,鎌ケ谷,くぬぎ山交番,122246,千葉県,鎌ケ谷市,くぬぎ山３丁目,2018-02-23,22,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,鎌ケ谷,鎌ヶ谷駅前交番,122246,千葉県,鎌ケ谷市,富岡２丁目,2018-05-24,00,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,鎌ケ谷,鎌ヶ谷駅前交番,122246,千葉県,鎌ケ谷市,西道野辺,2018-05-22,00,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,鎌ケ谷,鎌ヶ谷駅前交番,122246,千葉県,鎌ケ谷市,西道野辺,2018-08-02,01,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,鎌ケ谷,鎌ヶ谷駅前交番,122246,千葉県,鎌ケ谷市,道野辺本町２丁目,2018-08-10,06,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,鎌ケ谷,鎌ヶ谷駅前交番,122246,千葉県,鎌ケ谷市,道野辺本町２丁目,2018-08-20,20,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,鎌ケ谷,新鎌ヶ谷駅前交番,122246,千葉県,鎌ケ谷市,新鎌ケ谷１丁目,不明,不明,道路上,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,鎌ケ谷,新鎌ヶ谷駅前交番,122246,千葉県,鎌ケ谷市,新鎌ケ谷１丁目,2018-09-08,12,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉北,穴川交番,121037,千葉県,千葉市稲毛区,穴川３丁目,2018-06-26,00,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉北,穴川交番,121037,千葉県,千葉市稲毛区,園生町,2013-06-20,00,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉北,穴川交番,121037,千葉県,千葉市稲毛区,園生町,2018-08-24,14,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉北,柏台交番,121037,千葉県,千葉市稲毛区,柏台,2018-09-30,20,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉北,柏台交番,121037,千葉県,千葉市稲毛区,園生町,2017-12-29,12,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉北,柏台交番,121037,千葉県,千葉市稲毛区,長沼町,2018-02-05,10,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉北,こてはし台交番,121029,千葉県,千葉市花見川区,こてはし台６丁目,2018-05-18,18,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉北,こてはし台交番,121029,千葉県,千葉市花見川区,三角町,2018-07-26,18,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉北,こてはし台交番,121029,千葉県,千葉市花見川区,三角町,2018-10-08,22,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉北,作草部交番,121037,千葉県,千葉市稲毛区,轟町５丁目,2013-03-15,19,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉北,作新台交番,121029,千葉県,千葉市花見川区,作新台８丁目,2018-05-19,19,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉北,作新台交番,121029,千葉県,千葉市花見川区,長作町,2018-06-13,15,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉北,作新台交番,121029,千葉県,千葉市花見川区,長作町,2018-08-15,08,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉北,長沼交番,121029,千葉県,千葉市花見川区,犢橋町,2018-02-18,18,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉北,長沼交番,121029,千葉県,千葉市花見川区,犢橋町,2018-09-10,07,その他の住宅（３階建て以下共同住宅等）,キーなし,あり,なし
窃盗,オートバイ盗,千葉北,長沼交番,121029,千葉県,千葉市花見川区,千種町,2018-08-04,19,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉北,長沼交番,121029,千葉県,千葉市花見川区,千種町,2018-08-28,21,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉北,長沼交番,121029,千葉県,千葉市花見川区,千種町,2018-09-20,20,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉北,長沼交番,121029,千葉県,千葉市花見川区,千種町,2018-12-06,19,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉北,長沼交番,121029,千葉県,千葉市花見川区,千種町,2018-12-10,09,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉北,長沼交番,121037,千葉県,千葉市稲毛区,園生町,2018-09-22,13,４階建て以上共同住宅,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,千葉北,長沼交番,121037,千葉県,千葉市稲毛区,園生町,2018-09-22,22,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉北,長沼交番,121037,千葉県,千葉市稲毛区,長沼町,2018-07-20,01,その他,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,千葉北,畑交番,121029,千葉県,千葉市花見川区,さつきが丘２丁目,2018-05-06,15,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉北,花見川交番,121029,千葉県,千葉市花見川区,花見川,2018-06-06,18,４階建て以上共同住宅,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉北,花見川交番,121029,千葉県,千葉市花見川区,花見川,2018-08-11,16,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉北,花見川交番,121029,千葉県,千葉市花見川区,花見川,2018-08-11,不明,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉北,宮野木交番,121029,千葉県,千葉市花見川区,さつきが丘１丁目,2018-05-16,03,４階建て以上共同住宅,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉北,宮野木交番,121029,千葉県,千葉市花見川区,さつきが丘２丁目,不明,不明,４階建て以上共同住宅,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉北,山王交番,121037,千葉県,千葉市稲毛区,小深町,2018-09-02,19,道路上,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉北,山王交番,121037,千葉県,千葉市稲毛区,山王町,2018-04-30,08,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉北,山王交番,121037,千葉県,千葉市稲毛区,山王町,2018-05-11,12,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉北,山王交番,121037,千葉県,千葉市稲毛区,山王町,2018-06-23,00,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉北,山王交番,121037,千葉県,千葉市稲毛区,山王町,2018-06-23,12,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉北,山王交番,121037,千葉県,千葉市稲毛区,山王町,2018-06-24,19,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉北,山王交番,121037,千葉県,千葉市稲毛区,山王町,2018-07-11,17,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉北,山王交番,121037,千葉県,千葉市稲毛区,山王町,2018-08-07,18,道路上,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉北,山王交番,121037,千葉県,千葉市稲毛区,山王町,2018-08-30,22,駐車（輪）場,キーなし,なし,なし
窃盗,オートバイ盗,千葉北,山王交番,121037,千葉県,千葉市稲毛区,山王町,2018-09-02,20,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉北,山王交番,121037,千葉県,千葉市稲毛区,山王町,2018-09-11,21,４階建て以上共同住宅,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,千葉北,山王交番,121037,千葉県,千葉市稲毛区,山王町,2018-09-20,15,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉北,山王交番,121037,千葉県,千葉市稲毛区,山王町,2018-10-14,18,一戸建住宅,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,千葉北,山王交番,121037,千葉県,千葉市稲毛区,山王町,2018-12-17,17,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉北,山王交番,121037,千葉県,千葉市稲毛区,長沼原町,2018-07-04,19,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉北,山王交番,121037,千葉県,千葉市稲毛区,長沼原町,2018-10-07,15,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,千葉北,山王交番,121037,千葉県,千葉市稲毛区,六方町,2018-10-07,17,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,行徳,今井橋交番,122033,千葉県,市川市,島尻,2018-07-17,18,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,行徳,今井橋交番,122033,千葉県,市川市,広尾１丁目,2018-12-23,20,道路上,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,行徳,香取交番,122033,千葉県,市川市,欠真間２丁目,2018-10-10,14,道路上,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,行徳,香取交番,122033,千葉県,市川市,香取２丁目,2018-03-14,09,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,行徳,香取交番,122033,千葉県,市川市,福栄２丁目,2018-12-19,15,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,行徳,行徳駅前交番,122033,千葉県,市川市,行徳駅前１丁目,不明,不明,道路上,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,行徳,行徳駅前交番,122033,千葉県,市川市,行徳駅前１丁目,2018-04-10,06,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,行徳,行徳駅前交番,122033,千葉県,市川市,行徳駅前２丁目,2018-07-30,20,道路上,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,行徳,行徳駅前交番,122033,千葉県,市川市,行徳駅前４丁目,2018-08-08,19,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,行徳,行徳駅前交番,122033,千葉県,市川市,末広１丁目,2018-07-31,00,道路上,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,行徳,行徳駅前交番,122033,千葉県,市川市,福栄２丁目,2016-01-08,17,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,行徳,南行徳駅前交番,122033,千葉県,市川市,相之川４丁目,2018-01-17,19,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,行徳,南行徳駅前交番,122033,千葉県,市川市,相之川４丁目,2018-09-05,22,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,行徳,南行徳駅前交番,122033,千葉県,市川市,相之川４丁目,2018-12-22,10,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,行徳,南行徳駅前交番,122033,千葉県,市川市,塩浜４丁目,2018-06-01,19,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,行徳,南行徳駅前交番,122033,千葉県,市川市,福栄４丁目,2018-07-22,09,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,行徳,南行徳駅前交番,122033,千葉県,市川市,南行徳４丁目,2018-11-26,19,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,行徳,妙典駅前交番,122033,千葉県,市川市,押切,2018-08-21,23,道路上,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,行徳,妙典駅前交番,122033,千葉県,市川市,幸２丁目,2018-07-08,13,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,行徳,妙典駅前交番,122033,千葉県,市川市,宝１丁目,2018-06-03,19,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,行徳,妙典駅前交番,122033,千葉県,市川市,日之出,2018-06-26,17,道路上,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,行徳,妙典駅前交番,122033,千葉県,市川市,妙典１丁目,2018-08-02,08,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,行徳,妙典駅前交番,122033,千葉県,市川市,妙典５丁目,2018-01-27,16,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,四街道,旭交番,122289,千葉県,四街道市,みそら３丁目,2018-05-30,20,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,四街道,旭交番,122289,千葉県,四街道市,山梨,2018-07-13,19,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,四街道,千代田交番,122289,千葉県,四街道市,栗山,2018-08-27,21,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,四街道,千代田交番,122289,千葉県,四街道市,千代田１丁目,2018-08-28,22,道路上,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,四街道,千代田交番,122289,千葉県,四街道市,もねの里３丁目,不明,不明,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,四街道,千代田交番,122289,千葉県,四街道市,もねの里５丁目,2018-05-15,21,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,四街道,大日交番,122289,千葉県,四街道市,大日,2018-01-05,21,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,四街道,大日交番,122289,千葉県,四街道市,大日,2018-09-04,03,一戸建住宅,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,四街道,大日交番,122289,千葉県,四街道市,大日,2018-09-16,01,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,四街道,大日交番,122289,千葉県,四街道市,鹿放ケ丘,2018-02-19,00,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,四街道,大日交番,122289,千葉県,四街道市,鹿放ケ丘,2018-03-16,08,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,四街道,四街道駅前交番,122289,千葉県,四街道市,下志津新田,2018-07-06,22,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,四街道,四街道駅前交番,122289,千葉県,四街道市,四街道,2018-09-21,22,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,四街道,四街道駅前交番,122289,千葉県,四街道市,四街道１丁目,2018-09-10,02,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,四街道,四街道駅前交番,122289,千葉県,四街道市,四街道２丁目,2018-06-08,21,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,四街道,四街道駅前交番,122289,千葉県,四街道市,和良比,2018-10-04,19,一戸建住宅,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,四街道,四街道駅前交番,122289,千葉県,四街道市,和良比,2018-11-27,22,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,四街道,四街道駅前交番,122289,千葉県,四街道市,美しが丘１丁目,2018-12-24,02,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
